1556809985.6582022,-0.21213203435596423
1556809985.821591,-0.21213203435596423
1556809987.127959,0.21213203435596423
1556809989.4087052,0.2969848480983499
1556809989.5719013,0.21213203435596423
1556809989.73483,0.21213203435596423
1556809990.2239566,0.21213203435596423
1556809990.5512059,0.21213203435596423
1556809991.0422902,0.2969848480983499
1556809991.3689823,0.2969848480983499
1556809991.532827,0.21213203435596423
1556809991.6969838,0.2969848480983499
1556809991.8606303,0.21213203435596423
1556809992.5144498,0.21213203435596423
1556809992.8415327,0.21213203435596423
1556809993.1686478,0.6505382386916237
1556809993.6590018,-0.4666904755831214
1556809995.2933586,-0.2969848480983499
1556809995.4574285,0.21213203435596423
1556809995.6206226,-0.2969848480983499
1556809995.9480476,-0.21213203435596423
1556809997.4191077,-0.2969848480983499
1556809997.908992,-0.21213203435596423
1556809998.073158,0.21213203435596423
1556809998.2367902,0.21213203435596423
1556809998.5637002,0.21213203435596423
1556809998.7277505,0.21213203435596423
1556809998.890959,0.21213203435596423
1556809999.054497,0.21213203435596423
1556809999.3813262,0.2969848480983499
1556809999.545207,-0.551543289325507
1556809999.7084544,0.21213203435596423
1556809999.872888,0.21213203435596423
1556810000.0359085,0.21213203435596423
1556810000.3639276,0.2969848480983499
1556810000.5272973,0.2969848480983499
1556810000.6909432,-0.551543289325507
1556810000.8552542,0.21213203435596423
1556810001.1813025,0.21213203435596423
1556810001.3455079,0.21213203435596423
1556810001.5092452,-0.2969848480983499
1556810001.67339,0.2969848480983499
1556810001.8363295,0.21213203435596423
1556810001.9999669,0.551543289325507
1556810002.1642463,0.21213203435596423
1556810002.4913454,-0.21213203435596423
1556810002.6550298,0.2969848480983499
1556810002.8185594,0.2969848480983499
1556810003.3087406,0.21213203435596423
1556810003.636701,0.2969848480983499
1556810003.9627485,0.21213203435596423
1556810004.1271026,0.21213203435596423
1556810004.7807307,0.2969848480983499
1556810005.4347017,0.21213203435596423
1556810005.5988529,0.21213203435596423
1556810005.7614748,0.21213203435596423
1556810005.925465,0.2969848480983499
1556810006.2528865,0.21213203435596423
1556810006.580302,-0.38183766184073564
1556810006.9071774,0.21213203435596423
1556810007.0706336,0.2969848480983499
1556810007.2345443,0.2969848480983499
1556810007.398116,-0.551543289325507
1556810007.5618722,0.21213203435596423
1556810007.7252514,0.21213203435596423
1556810007.8890963,0.21213203435596423
1556810008.0529075,0.2969848480983499
1556810008.2164454,0.2969848480983499
1556810008.379616,-0.551543289325507
1556810008.5433934,0.21213203435596423
1556810008.8710504,0.21213203435596423
1556810009.1980107,0.2969848480983499
1556810009.362085,-0.551543289325507
1556810009.6887672,0.21213203435596423
1556810010.0157804,0.551543289325507
1556810010.1793456,-0.21213203435596423
1556810010.3434782,0.2969848480983499
1556810010.507319,0.38183766184073564
1556810010.670908,-0.551543289325507
1556810011.3248239,0.21213203435596423
1556810011.815229,0.21213203435596423
1556810012.1422868,0.551543289325507
1556810012.3058558,0.21213203435596423
1556810012.6328437,0.2969848480983499
1556810012.796409,-0.551543289325507
1556810012.9603016,0.21213203435596423
1556810013.1240954,0.551543289325507
1556810013.7779324,0.2969848480983499
1556810013.9417844,0.21213203435596423
1556810014.269169,0.551543289325507
1556810014.4326048,-0.2969848480983499
1556810014.7602565,-0.21213203435596423
1556810014.9231637,0.2969848480983499
